	texts	labels
636	(Whosoever does an evil deed, will not be requited except the like thereof;) means, one like it. (and whosoever does a righteous deed, whether male or female and is a true believer, such will enter Paradise, where they will be provided therein without limit.) means, the reward cannot be enumerated, but Allah will give an immense reward without end. And Allah is the Guide to the straight path.	0
637	A quick summary of the events on the Islamic: judgement day. Allah will burn all muslims in hell, then he will save those who might have been pious to him from inside hell, all burnt out and only the prayer marks on their faces will remain when they are being saved, leaving the rest on their knees in hell. The only way to go straight in to Islamic paradise without being burnt in hell first is to die while killing or trying to kill someone for Allah, and the murderers are entitled to a mansion, 72 virgins, rivers of alcohol, milk and honey. It's not important whether you are naked or not, circumcised or not, bare footed or not, if you didn't die in a fight, you go to hell first and you'll be either saved from inside hell or left there on your knees, depending on your deeds. And most of the dwellers of hell are women. Muhammad promised the 7th century desert Arabs lots of nonsense simply to lure them in to fighting for him. Any rich man can have better than Allah's paradise right here in this life. So, who is Allah?	1
638	The Prophet (peace be upon him) said: Consult women about (the marriage of) their daughters.	0
639	The Prophet (peace be upon him) said: Anyone who has two wives and inclines to one of them will come on the Day of Resurrection with a side (of his body) inclining.	0
640	"The Quran and hadith has several issues, not least how it sees animals as commanded and created by Allah to serve humans..from Surat Al Feel (Elephant) that suggests there was an army with elephants who came to destroy Kaaba but Allah asked the elephants to turn around, then send birds to drop rocks on the army!! Makes no sense and has no historical context or evidence. Nothing...it appears to be a pagan folklore story (myth) that made it into the Quran. Killing dogs is yet another irrational fear where Muhammad liked cats and disliked dogs...Allah who created everything, suddenly (never mentioned any issues with dogs in past messages) decides they are bad. You can see the hesitation here, a human hesitation, where the killing of dogs is strongly in the hadith but not really mentioned in the Quran. And why ""black dogs""? Again...no rational reason. You can read this another crazy issues Islam have with many animals here...the one thing they all have in common: Muhammad dislike them."	1
641	Abu Huraira told that when GodÂs Messenger was asked which woman was best he replied, ÂThe one who pleases [her husband] when he looks at her, obeys him when he gives a command, and does not go against his wishes regarding her person or property by doing anything of which he disapproves.	0
642	In fact, taking Islamic law as a whole, women are much more favored financially than their male counterparts for the following reasons:     During the period of engagement prior to marriage, any gifts given by the womanÂs fiancÃ© are her own.     On marriage, she is entitled to receive a marriage gift, dowry, (which usually takes the form of money) and this is her own property.     If the woman has any property prior to her marriage, this property continues to be at her sole disposal after the marriage; her husband has no claims on it.     Even if the wife is rich, she is not required to spend a single penny on the household; the full responsibility for her food, clothing, housing, medication, recreation, etc. is her husbandÂs.     Any income the wife earns through investing or working is entirely hers, to be spent as she alone wishes.     In case of divorce, if there is any deferred part of the dowry still to be paid, it becomes due immediately.     The divorced woman is entitled to full maintenance during the waiting period which follows divorce, and is also entitled to maintenance for her children.	0
643	Ending slavery is not high on Allah's list of priorities.	1
644	There is no compulsion in religion. Verily, the Right Path has become distinct from the wrong path. Whoever disbelieves in Taghut and believes in Allah, then he has grasped the most trustworthy handhold that will never break. And Allah is All-Hearer, All-Knower	0
645	"Umar expelled the Jews and the Christians from Hijaz. When Allah's Apostle (SAW) had conquered Khaibar, he wanted to expel the Jews from it as its land became the property of Allah, His Apostle (SAW), and the Muslims. Allah's Apostle (SAW) intended to expel the Jews but they requested him to let them stay there on the condition that they would do the labour and get half of the fruits. Allah's Apostle (SAW) told them, ""We will let you stay on thus condition, as long as we wish."" So, they (i.e. Jews) kept on living there until Umar forced them to go towards Taima and Ariha."	0
646	"Yes...if this was any other religion, we would be THE FIRST to mock it ..but because it is from ours...we should say ""Subhan Allah"" ""Take for example the case where a companion of the Prophet drinks his blessed urine, only to discover that she has now been shielded completely from the fire of Hell!"" Yes....if this was any other religion, we would be THE FIRST to mock it ..but because it is from ours...we should say ""Subhan Allah"" Here is the source that shows this incident is mentioned in multiple authentic hadith: Yes...if this was any other religion, we would be THE FIRST to mock it ..but because it is from ours...we should say ""Subhan Allah"	1
647	The QurÂan never addresses the Jews and Christians without saying, ÂO People of the BookÂ or ÂO You who have been given the Book,Â indicating that they were originally people of a revealed religion. For this reason, there exists a relationship of mercy and spiritual kinship between them and Muslims, all having in common the principles of the one true religion sent by Allah through His Prophets (peace and blessings are upon them all). In the QurÂan, Allah says: Â(He has ordained for (the Muslims) the same religion which He enjoined on Noah, and that which We have revealed to thee (Muhammad) and that which We enjoined on Abraham, Moses, and Jesus: that you should establish the faith and make no division in it.Â (Ash-Shura 42:13).	0
648	Abdullah bin Abu Awfa said: When Muadh bin Jabal came from Sham, he prostrated to the Prophet who said: 'What is this, O Muadh? He said: I went to Sham and saw them prostrating to their bishops and patricians and I wanted to do that for you. The messenger of Allah said: Do not do that. If I were to command anyone to prostrate to anyone other than Allah, I would have commanded women to prostrate to their husbands. By the One in Whose Hand is the soul of Muhammad! No woman can fulfill her duty towards Allah until she fulfills her duty towards her husband. If he asks her (for intimacy) even if she is on her camel saddle, she should not refuse.	0
649	The Prophet Muhammed offered a two-rak`at prayer on `Id day and he did not offer any (Nawafil prayer) before or after it. He then went towards the women, and Bilal was accompanying him, and ordered them to give alms. And so the women started giving their earrings (etc .).	0
650	"(And give to the women (whom you marry) their Saduqat Nihlah) refers to the dowry. `A'ishah said that `Nihlah' means `obligatory'. Muqatil said, `Nihlah' means `obligatory' Ibn Jurayj added: `specified.' Ibn Zayd said, ""In Arabic, Nihlah, refers to what is necessary. So Allah is commanding: Do not marry unless you give your wife something that is her right. No person after the Prophet is allowed to marry a woman except with the required dowry, nor by giving false promises about the dowry (intended). Therefore, the man is required to pay a dowry to his wife with a good heart, just as he gives a gift with a good heart. If the wife gives him part or all of that dowry with a good heart, her husband is allowed to take it, as it is lawful for him in this case. This is why Allah said afterwards, (But if they, of their own pleasure, remit any part of it to you, take it, and enjoy it without fear of any harm.)"	0
651	Everytime we speak to Muslims we get stupified by how ignorant and manipulated they are by their so called teachers imams and sheikhs. We have come across Muslims that have this idea that YAHWEH who is the TRUE GOD and the GOD OF ISRAEL AND ALL NATIONS is a pagan god. The problem is... When we look at the Quran we get to read about two characters who are 'prophets of allah' named ZACHARIYAH and YAHYA. when we analyze these two names we get to find that ZACHARIYAH is a Hebrew name that mean YAHWEH REMEMBERS and YAHYA is also a Hebrew name that means YAHWEH is GRACIOUS So the questions to my Muslim brothers and sisters are... 1. Why are TWO of your prophets named after A PAGAN GOD?? 2. Why is Allah giving two of his prophets names after another god apart from him?	1
652	(Those who take an oath not to have sexual relations with their wives) meaning, swear not to have sexual relations with the wife. This Ayah indicates that the Ila' involves the wife and not a slave-women, as the majority of the scholars have agreed, (...must wait for four months,) meaning, the husband waits for four months from the time of the vow and then ends the Ila' (if the vow was for four or more months) and is required to either return to his wife or divorce her. This is why Allah said next: (...verily, Allah is Oft-Forgiving, Most Merciful.) with any shortcomings that occurred in the rights of the wife because of the vow of Ila'.	0
653	Is Islam imperialistic? Are there verses in the QurÂan stating that Islam is the religion of truth, and therefore it must prevail over all other religions? (9:33, 48:28 and 61:9) Answer: True Islam, practiced according to its original sources, the QurÂan and Sunnah, is not imperialistic at all. Some Muslim rulers throughout history may have deviated from its teachings in some degree or the other. Their actions, however, are not to be equated with normative Islam. Some jurists even gave opinions that seemed to have justified these actions. Such interpretations may have been influenced by the kind of world in which they lived, which is vastly different from ours today. None of these scholars claimed infallibility or finality of their interpretations. Yet, whether such interpretations were valid for their times and specific circumstances or whether they were contrary to the overall text and spirit of Islam, the fact remains that interpretation of the primary sources of Islam is an endeavor which is not frozen in time. Historically, those who espoused such arguments may have erred in understanding some parts of the QurÂan. They may have failed to understand how those parts fit into the total picture of the teachings of the QurÂan teachings on the relationship between Muslims and others. History bears testimony that Islam spread much faster during the periods of peace, not war. Even in periods when Muslims did not ÂprevailÂ economically, socially, militarily, or politically, Islam continued to spread. The same phenomenon can be seen in our time, which is a time of great suffering and persecution of Muslims in many parts of the world. Even some of those who attacked Islam and Muslims and committed horrible massacres of Muslims, such as the Mongols and the Crusaders, ultimately accepted Islam themselves. It is rather interesting to see the conqueror accepting the faith of the conquered rather than the reverse. Clear historical and geographical facts show that Islam has spread more by peaceful means than by force. A look at the map of the Muslim world today shows that the bulk of Muslims live in countries where there was no fighting, not even defensive fighting. An example is Indonesia, with nearly 200 million Muslims. Thomas Arnold, a former Christian missionary in India, in his famous book Preaching of Islam, indicated that while there have been certain periods where Muslim rulers have diverted from this tolerance, it was the fault of the rulers and not attributed to Islamic teachings. He concludes that the two primary reasons for the spread of Islam all over the world were the merchants and the Sufis (mystics), two groups of people who went out, worked with humanity, and gently invited others to the path of Allah. If it were true that Islam allows use of force to convert people, then how did religious minorities thrive in regions under Muslim rule? It is also worth asking why did the QurÂan and Sunnah explicitly dictate regulations and rights for the protection of non-Muslim minorities living under the rule of Islam, if other religions are to be eliminated so that Islam may Âprevail.Â The Prophet (peace and blessings be upon him) even said that if a Muslim hurts a dhimmi or covenanted person (a non-Muslim living under the rule of Islam) or commits any injustice to him, then on the Day of Judgment, the Prophet (peace and blessings be upon him) will be the advocate on behalf of the non-Muslim against the Muslim. What is the sense of these prescriptions and advice if those people had to accept Islam or be killed? Why does the QurÂan repeatedly speak about peaceful dialogue with non-Muslims (Al-`Ankabut 29:46) if they have to be killed in the first place? If indeed Islam insists on the use of force for conversion, then why did people, when no longer under Muslim rule, not revert back to their previous faiths? It is true that three verses in the QurÂan (At-Tawbah 9:33, Al-Fath 48:28, and As-Saff 61:9) state that Allah sent forth His Messenger (Muhammad) with the message of guidance and the religion of truth, so that it may ÂprevailÂ over all religions. What does prevail mean in this context? Must we limit our understanding of the word prevail to the narrow context of military or political power? There have been many tyrannical empires throughout history that prevailed economically, politically, or militarily at one time or another. Their dominance was impermanent. This is a very superficial and temporary type of prevailing. Real prevailing is the prevailing of the truth and belief in the One True God and all that that implies. In fact, a better translation of the original QurÂanic Arabic term li-yuzhirahu is Âto proclaim it,Â rather than Âto make it prevail.Â This was the translation adopted by Abullah Yusuf Ali.	0
654	Ramadan, Islam's holiest month, was a non-Muslim pagan Arab festival. In fact almost every important ritual in Islam was stolen from pre islamic pagans. The Month of Ramadan, The 5 daily prayers , The pilgrimage to Kaaba, The running between safa and marwa hills. The difference between pre-Islamic Ramadan and Islamic Ramadan is that pre-Islamic Ramadan was practiced by pagan tribes in Arabia and Islamic Ramadan is practiced by Muslims all over the world. During Ramadan pagan Arabs used to abstain from food, water, sexual contact etc, from dawn to dusk. Muslims practice the same pagan rituals during Ramadan. It is a well-known fact that Islam adapted this pagan practice of fasting. There is a Hadith in Sahih Bukhari that mentions the ritual.	1
655	It is permissible for a Muslim to be kind to a peaceful person of the People of the Book, whether by being soft in speech, or by helping, or by treating them with justice and fairness and fulfilling their rights, and other things.	0
656	As a matter of fact, before the advent of Islam, women were often treated worse than animals! Pagan Arabs used to bury their female children alive, make women dance naked in the vicinity of the KaÂba during their annual fairs, and treat women as mere chattels and objects of sexual pleasure Â possessing no rights or position whatsoever, these teachings of the Noble QurÂan were revolutionary. Unlike other religions, which regarded women as being possessed of inherent sin and wickedness, and men as being possessed of inherent virtue and nobility, Islam regards men and women as being of the same essence created from a single soul. ÂO mankind! revere your Guardian-Lord, who created you from a single soul, created, of like nature, its mate, and from the two, scattered (like seeds) countless men and women;- revere God, through whom ye demand your mutual (rights), and (revere) the wombs (That bore you): for God ever watches over youÂ. Surah 4 Verse 1.	0
657	Hijacking pagan practices and rebranding it for Islam was Muhammad's specialty.  All he needed to do was to associate the practice with the Jews or their prophets. The pagan rituals of running between marwa and safa, kissing of the black stone circumambulating the Ka'aba were all done by the pagan Arabs before the advent of Islam. When Muhammad conquered mecca, he not only hijacked their city, but also their ritual practices. The companions of Muhammad serves as eye witnesses and admitted the truth of the practices originating from the pagan Arabs.	1
658	Kaaba, a name originating from the Tamil language? The word Kabaa may originate from Tamil and the word Kabaalishwaran . Tamil is considered one of the oldest languages of the world. DravidianÂs worshiped Lord Shiva as their Primal Deity Â from the Indus valley civilization. Shiva TempleÂs in South India are called as Kabaalishwaran templeÂs. Kabaali, therefore Â refer to Lord Shiva. There are many other words in Islam that appear to be connected to Hinduism. For example, in Sanskrit Allah, Akka and Amba are synonyms. They signify a goddess or mother. 	1
659	The Modern Quran is derived from an unknown author 200 yrs after Mo's death. 	1
660	(Verily, the Muslims: men and women, the believers: men and women...) indicates that Iman is something other than Islam, and that it is more specific, (the Qanit: men and the women,) Al-Qunut means obedience during quite time.(the men and women who are truthful,) This refers to their speech, for truthfulness is a praiseworthy attribute. Some of the Companions, may Allah be pleased with them, were never known to have lied even once, neither during Jahiliyyah nor in Islam. Truthfulness is a sign of faith, just as lying is a sign of hypocrisy. (the men and the women who are patient,) This is the attribute of those who are steadfast, which is patience in the face of adversity and knowing that what is decreed will inevitably come to pass. So, they face it with patience and steadfastness. Patience is the most difficult when disaster first strikes, then after that it becomes easier, and this is true steadfastness. (the Khashi`: men and the women,) Khushu` means serenity and tranquillity, deliberation and dignity and humility. What motivates a person to be like this is the fear of Allah and the awareness that He is constantly watching. (the men and the women who give Sadaqat,) As-Sadaqah (charity) means doing good to people who are in need or who are weak and have no means of earning a living and none to financially support them. They give them from the excess of their wealth in obedience to Allah and as a good deed to His creation. (the men and the women who fast,)'' Fasting is also one of the greatest means of overcoming one's desires, (the men and the women who guard their chastity) i.e., they protect their private parts from forbidden and sinful things, except for that which is permitted, (and the men and the women who remember Allah much). (Allah has prepared for them forgiveness and a great reward.) Here Allah tells us that for all of those mentioned in this Ayah, He has prepared for them forgiveness of their sins and a great reward, meaning, Paradise.	0
661	Allah prohibited a lot of things, but slavery and domestic violence didn't make the cut.	1
662	All atheists in the world should be killed, even if they are innocent or children	1
663	"Even Aisha the small girl, knew that Muhammad was a fabricator. She's surprised at the way Allah always approved Muhammad's desires and wishes. Narrated Aisha: I used to look down upon those ladies who had given themselves to Allah's Messenger and I used to say, ""Can a lady give herself (to a man)?"" "	1
664	Rejection of belief in God will surely have consequences in the afterlife. However, it is up to God to determine these consequences. Such future determination has no bearing on the respect of the humanity of every person in this life. After all, the human is a free agent, and as such, each is individually responsible before God for his or her beliefs and moral choices. A person can be held accountable in this life only if such a moral choice infringes on the rights of individuals or society, such as the commission of crimes or acts of aggression. In other words, no human is entitled to dehumanize or punish another on the sole ground that the later is following a different religion or no religion at all. This value implies that peaceful co-existence among followers of all religions and respecting their humanity is not only possible, but also mandated in the QurÂan.	0
665	Not even one with the brains of a gnat would believe that a Muslim imam engaged in inviting non-Muslims to Islam would undermine his cause by making an open declaration that the Muslim mission in life is to kill all non-Muslims. Or else he must be insane or hopelessly dim-witted. And lastly, if Allah had commanded Muslims to kill all non-Muslims, the Prophet and his companions would not have left alive any non-Muslim tribes in Arabia, when they had got complete authority over them. Speaking of the Christian missionary claim that Islam was spread at the point of the sword, one may ask: Was it because of the fear of the sword that hundreds of thousands of the most warlike Arabs of the time literally followed the Prophet in everything he commanded?	0
666	If the Arabs before Islam in the Arabian Peninsula bury girls while they were alive, then Islam buried the woman for life.	1
667	Muslims like Tijani Twins are very unhappy knowing the countless Quran versions they were unaware of. Many are leaving Islam after discovering the lies of their clerics, Imams	1
668	Say (O Muslims), ÂWe believe in Allah and that which has been sent down to us and that which has been sent down to Ibrahim (Abraham), IsmaÂil (Ishmael), Ishaque (Isaac), YaÂqub (Jacob), and to Al-Asbat [the twelve sons of YaÂqub (Jacob)], and that which has been given to Musa (Moses) and ÂIesa (Jesus), and that which has been given to the Prophets from their Lord. We make no distinction between any of them, and to Him we have submitted (in Islam)	0
669	You will never be able to do perfect justice between wives even if it is your ardent desire, so do not incline too much to one of them (by giving her more of your time and provision) so as to leave the other hanging (i.e. neither divorced nor married). And if you do justice, and do all that is right and fear Allah by keeping away from all that is wrong, then Allah is Ever Oft-Forgiving, Most Merciful.	0
670	(Except from their wives or their right hand possessions) meaning, from their female slaves.	0
671	Divorce before consummating the Marriage: Allah allowed divorce after the marriage contract and before consummating the marriage. Ibn `Abbas said that `touched' (mentioned in the Ayah) means sexual intercourse. The husband is allowed to divorce his wife before consummating the marriage or giving the dowry if it was deferred. The Mut`ah (Gift) at the time of Divorce: Allah commands the husband to give the wife (whom he divorces before consummating the marriage) a gift of a reasonable amount, the rich according to his means and the poor according to his means, to compensate her for her loss. Al-Bukhari reported in his Sahih that Allah's Messenger married Umaymah bint Sharahil. When she was brought to the Prophet he extended his hand to her, but she did not like that. The Prophet then ordered Abu Usayd to provide provisions for her along with a gift of two garments.	0
672	What is clear, historically, about Prophet MuhammadÂs dealings with the Jewish tribes in and around Madinah is that as soon as he migrated to Madinah, he established the constitution of Madinah or sahifa. As Dr. Hamidullah described it, it was the first multicultural, multi-religious constitution in the world. It gave everyone equal rights, including the Jews. It conferred legal autonomy and the right to practice oneÂs own religion freely, and it required a commitment to defend the city of Madinah against external aggression. None can accuse the Prophet (peace and blessings be upon him) of breaking this agreement. Even non-Muslim scholars such as Montgomery Watts never mention that the Prophet (peace and blessings be upon him) betrayed his agreements. In fact, other parties committed acts that were contrary to the agreements on more than one occasion. Whatever penalty was applied, however, it was only applied to the specific group of people who committed the offense, not to all. If it was applied to all, one might suspect group bias, such as anti-Semitism, but it was only to the offending tribe. Furthermore, the punishment was always proportionate to the offense that was committed. Uncovering a Muslim woman was different from conspiring to kill the Prophet (peace and blessings be upon him), and such actions were handled in different ways. The ultimate betrayal occurred during the Battle of the Trench, when a group of Jews from Madinah contacted the enemy, unilaterally renounced the constitution of Madinah, and helped the enemy during war against the Prophet (peace and blessings be upon him) and Madinah. In modern times, this is referred to as high treason at the time of war. Referring to this incident, many say the Prophet (peace and blessings be upon him) massacred the tribe of Banu Quraizhah, but this is a distortion of the historical facts. In fact, it was not a sentence by the Prophet (peace and blessings be upon him). The people of Banu Quraizhah chose their own arbitrator and former ally (Sa`d), who determined their punishment according to the law of the Torah, which specifies killing for treason. The Prophet (peace and blessings be upon him) simply agreed with his sentence, but it was not the sentence of the Prophet (peace and blessings be upon him) in the first place. A scholarly article by W. N. Arafat questions the exaggerated estimate of the number of fighting men who were punished, which is found even in some biographies about the ProphetÂs life, like that of Ibn Ishaq. His argument is compelling and well researched. The main question is whether 5:85 speaks of all Jews and at all times or to those who were hostile to Muslims and betrayed them contrary to their treaty. Given both the textual and historical contexts, it refers only to those who adopted an attitude or initiated enmity, if not outright aggression, against Muslims, not to a whole religious group.	0
673	Ibn 'Abbas reported that the Messenger of Allah went out on the day of Adha or Fitr and observed two rak'ahs, and did not observe prayer (at that place) before and after that. He then came to the women along with Bilal and commanded them to give alms and the women began to give their rings and necklaces.	0
674	Those who take an oath not to have sexual relation with their wives must wait four months, then if they return (change their idea in this period), verily, Allah is Oft-Forgiving, Most Merciful.	0
675	Allah has promised the hypocrites; men and women, and the disbelievers, the Fire of Hell, therein shall they abide. It will suffice them. Allah has cursed them and for them is the lasting torment.	0
676	Narrated Aisha, Ummul Mu'minin: The Prophet Muhammed was asked about a person who found moisture (on his body or clothes) but did not remember the sexual dream. He replied: He should take a bath. He was asked about a person who remembered that he had a sexual dream but did not find moisture. He replied: Bath is not necessary for him. Umm Salamah then asked: Is washing necessary for a woman if she sees that (in her dream)? He replied: Yes. Woman are counterpart of men.	0
677	"(You will never be able to do perfect justice between wives even if it is your ardent desire,) means, O people! You will never be able to be perfectly just between wives in every respect. Even when one divides the nights justly between wives, there will still be various degrees concerning love, desire and sexual intimacy, Imam Ahmad and the collectors of the Sunan recorded that `A'ishah said, ""The Messenger of Allah used to treat his wives equally and proclaim, (so do not incline too much to one of them) means, when you like one of your wives more than others, do not exaggerate in treating her that way, so as to leave the other hanging. ) referring to the other wives. Ibn `Abbas said that Mu`allaqah (hanging) means, ""She is neither divorced nor married.'' (And if you do justice, and do all that is right and have Taqwa, then Allah is Ever Oft-Forgiving, Most Merciful.) The Ayah states: If you do justice and divide equally in what you have power over, while fearing Allah in all conditions, then Allah will forgive you the favoritism that you showed to some of your wives"	0
678	The Untold Story. Islamic Slavery, The Castration of the Black Slaves and The veiled genocide. It is your folly to fight the Apostle, for Allah&apos;s army is bound to disgrace you. We brought them to the pit. Hell was their meeting place. We collected them there, black slaves, men of no descent.	1
679	Then when they are about to fulfil their term appointed, either take them back in a good manner or part with them in a good manner. And take for witness two just persons from among you (Muslims). And establish the witness for Allah. That will be an admonition given to him who believes in Allah and the Last Day. And whosoever fears Allah and keeps his duty to Him, He will make a way for him to get out (from every difficulty).	0
680	Muslims, respect is not FORCED. It is EARNED. You can't force or intimidate anyone to respect a paedophile, rapist, caravan raider, Murderer, wife snatcher, slave trader, narcissist of a prophet. If Mohd wanted to be respected, he would have lived a life worth respecting.	1
681	How can Muhammad who bought, sold, captured, and owned slaves, be regarded as the best example for mankind?	1
682	"Qatadah said, ""The idolators used to give adult men a share of inheritance and deprive women and children of it. (There is a share for men from what is left by parents and those nearest in relation).'' Therefore, everyone is equal in Allah's decision to inherit, even though their shares vary according to the degree of their relationship to the deceased, whether being a relative, spouse, etc. Ibn Marduwyah reported that Jabir said, ""Umm Kujjah came to the Messenger of Allah and said to him, `O Messenger of Allah! I have two daughters whose father died, and they do not own anything. "	0
683	Muslims call this ignorant misogynist a Prophet. I can name hundreds of women more intelligent than Muhammad.	1
684	"Debunked: The lies in Quran 2:79 ""..those who write the scripture with their own hands and claim it is from allah..."" Fact 1 = No author of a scripture ever claimed that it is from the islamic god allah. Fact 2 - No Christian denies that the Bible was written by the Church, John, Mathew... etc are part of the church. Fact 3 - No one said the Bible was brought down from the sky. God did not publish a book. Period. So why does surah 2:79 exist? To confuse our Muslim brothers and sisters. Bonus: Fact 4 -The truth is, quran is the only book that was written by human hand and then claimed to be brought down from the sky."	1
685	Is Islam a religion of the true God or is it of the Devil? Knowing the answer to this question makes the difference between eternal salvation and eternal ruination. And more than a billion lives are at stake. To determine the true source behind the origin of Islam. We must study how Islam came into existence. Islam began with the person of Muhammad. It began with the revelations Muhammad received from Allah. Therefore, it is absolutely important to begin our evaluation of Islam by investigating the calling of Muhammad as a Prophet of Allah. Muhammad received his calling in the darkness of a cave. His immediate conclusion was that the spirit which delivered the very first verses of the QurÂan was an evil force. He concluded that the spirit which spoke to him in the cave was a demon. After this terrifying and violent encounter with the spirit, Muhammad believed he was possessed by a demon. MuhammadÂs reaction was one of terror. And he fled the cave. 	1
686	They ask your legal instruction concerning women, say: Allah instructs you about them, and about what is recited unto you in the Book concerning the orphan girls whom you give not the prescribed portions (as regards Mahr and inheritance) and yet whom you desire to marry, and (concerning) the children who are weak and oppressed, and that you stand firm for justice to orphans. And whatever good you do, Allah is Ever All-Aware of it	0
687	And do not marry idolatresses till they believe.)'' Ibn Abi Hatim recorded that Abu Malik Al-Ghifari said that Ibn `Abbas said that when this Ayah was revealed, (And do not marry idolatresses till they believe,) the people did not marry the pagan women. When the following Ayah was revealed, ((Lawful to you in marriage) are chaste women from the believers and chaste women from those who were given the Scripture before your time) they married women from the People of the Book. '' Some of the Companions married Christian women and did not see any problem in this, relying on the honorable Ayah.	0
688	My mother came to me during the lifetime of Allah's Apostle (SAW) and she was a Mushrikah (polytheist, pagan, idolatress). I said to Allah's Apostle (SAW) (seeking his verdict), My mother has come to me and she desires to receive a reward from me, shall I keep good relations with her? The Prophet (SAW) said, Yes, keep good relation with her.	0
689	Islam looks at the people of the book, Jews and Christians, with a special view, and an increasing interest appears in their direction: they are followers of a heavenly religion, who share with Muslims the origin of the religion and the message, and it is not surprising when we see in the QurÂan, a recurring talk about their prophets and messengers, and the history of their peoples.	0
690	NEWS REPORT: Muslims, i am very sorry to Announce to you that, your Muhammad, lead by his Allah has taken the lead already to go and wait for you in the hell fire	1
691	"Islam works on guilt. It know each Abdul and Aisha will sin and then you are on a treadmill, running constantly to clean yourself. However you pray, fast, or do good, you know it is not enough. So, in desperation, they hope few insults and defending Islam, Allah will forgive them for their ""few slips"" which scientifically we know are normal human needs. Ramadan is back, and they are back. But is Ramadan good? All the intermittent fad diets we see do not resemble Ramadan. We have three MASSIVE differences between intermittent diets and Ramadan fasting"	1
692	A womanÂs watch came to Abdullah bin Masoud, the Messenger of God, may GodÂs prayers and peace be upon him, and said: O Messenger of God, I am a woman with a handicraft I sell from, and I, my son, and my husband have no other maintenance, and they have kept me from giving charity, so I canÂt give anything in charity, so is there any reward for me? What did you spend? The Messenger of God, may GodÂs prayers and peace be upon him, said to her: Spend on them, for you will have the reward of what you spent on them.	0
693	And (remember) when the angels said: ÂO Maryam (Mary)! Verily, Allah has chosen you, purified you (from polytheism and disbelief), and chosen you above the women of the ÂAlamin (mankind and jinns) (of her lifetime).	0
694	So their Lord accepted of them (their supplication and answered them), ÂNever will I allow to be lost the work of any of you, be he male or female. You are (members) one of another, so those who emigrated and were driven out from their homes, and suffered harm in My Cause, and who fought, and were killed (in My Cause), verily, I will remit from them their evil deeds and admit them into Gardens under which rivers flow (in Paradise); a reward from Allah, and with Allah is the best of rewards.	0
695	One of the arguments against the quran is that it is filled with lies, deceptive, etc.	1
696	Muhammad had the power to abolish slavery in the Islamic world, but instead he chose to abolish adoption because of lust. This is is the man Muslim see as a pattern of moral conduct. No wonder slavery still existed in the Islamic world	1
697	We have mentioned in previous posts that the pagans of the Middle East during pre-Islamic times may actually refer to Hindus, not Christian pagans. Hindu scriptures refer to their own worshipers as ÂpagansÂ. The HinduÂs are the main polytheistÂs in the world and the Hindu faith spread far beyond their own country. Some sources indicate that Hinduism was prevalent even in the Arabia peninsula. In Hinduism it is often claimed that religious verses and symbols mispronounced or used wrongly, has the opposite effect and becomes malign, destructive and evil. Islam is that distortions of what was Hindu worship in the medieval times.	1
698	"ISLAM THE RELIGION OF SEX: ÂAccording to Prophet Muhammad (SW), the Hurs of Paradise will be pure women, free of menstruation, urine, stool, cough and children. The Hurs will sing in Paradise on divine purity and praiseÂwe are most beautiful Hurs and we are for the honored husbands. Muhammad said that an inmate of Paradise will have the sexual strength of 70 men. Muhammad said, ÂAn inmate of Paradise will have 500 Hurs, 4,000 unmarried women and 8,000 widowed women. Each of them will keep embracing him for the duration of his whole worldly life.Â, Abu Umama narrated: ""The Messenger of God said, 'Everyone that God admits into paradise will be married to 72 wives; two of them are houris and seventy of his inheritance of the [female] dwellers of hell. All of them will have libidinous sex organs and he will have an EVER-ERECT PENIS.' Sunan Ibn Majah, Zuhd (Book of Abstinence). It was mentioned by Daraj Ibn Abi Hatim, that Abu al-Haytham 'Adullah Ibn Wahb narrated from Abu Sa'id al-Khudhri, who heard the Prophet Muhammad PBUH saying, 'The smallest reward for the people of Heaven is an abode where there are eighty thousand(80.000) servants and seventy-two(72 VIRGINS) houri, over which stands a dome decorated with pearls, aquamarine and ruby, as wide as the distance from al-Jabiyyah to San'a. Each time we sleep with a Houri we find her VIRGIN. Besides, the PENIS of the Elected never softens. The erection is ETERNAL; the sensation that you feel each time you make love is utterly DELICIOUS and out of this world and were you to experience it in this world you would faint. Each chosen one [i.e. Muslim] will marry seventy [sic] houris, besides the women he married on earth, and all will have APPETIZING VAGINAS."	1
699	[LetÂs ignore the fact that Muhammad was forcing his religion down the throat of the Jews when he previously stated that there is no compulsion in religion. LetÂs also ignore the fact that the same people who welcomed Muhammad when he was expelled from mecca are being expelled from their land by the same man they opened their doors to years ago.] Muhammad obviously committed shirk here by making himself a partner with allah on ownership of the earth. If Allah claims in the Quran to be the owner and creator of the earth with no partners, how did Muhammad also become a partner? If Muhammad was also a partner owner of the earth, why did Allah forget to mention it in the Quran when he was claiming to be the sole owner of the earth?	1
